timestamp,headline,source,source_link,positive,neutral,negative
2022-02-04 08:00:00+00:00,"Russia-Ukraine crisis: When oil prices climb, Putin gets bolder - Al Jazeera English",Al Jazeera English,https://www.aljazeera.com,0.9986,0.0011,0.0007
2022-02-04 08:00:00+00:00,"Oil to hit $100 on strong demand, Russia-Ukraine crisis -strategists - Reuters.com",Reuters.com,https://www.reuters.com,0.0016,0.0002,0.9982
2022-02-04 08:00:00+00:00,Russia Signs Oil and Gas Deals With China - Energy Intelligence,Energy Intelligence,https://www.energyintel.com,0.0235,0.0001,0.9712
2022-02-16 08:00:00+00:00,Putin's threats against Ukraine could reinvigorate the U.S. oil and gas industry - CNBC,CNBC,https://www.cnbc.com,0.0006,0.0004,0.9995
2022-02-16 08:00:00+00:00,Oil resumes rally as Russia-Ukraine tensions stay high - Reuters.com,Reuters.com,https://www.reuters.com,0.0007,0.0003,0.9992
2022-02-16 08:00:00+00:00,Russia-Ukraine crisis sends oil on roller coaster - CNN,CNN,https://www.cnn.com,0.7482,0.0018,0.0096
2022-02-10 08:00:00+00:00,Eneos can find alternative oil even if Russian supply disrupted -executive - Reuters.com,Reuters.com,https://www.reuters.com,0.923,0.0007,0.01
2022-01-27 08:00:00+00:00,Oil falls from seven-year high as Russia tensions offset Fed tightening - CNBC,CNBC,https://www.cnbc.com,0.0005,0.0004,0.9995
2022-01-27 08:00:00+00:00,Oil surges to 7-year high above $90 amid Russia-Ukraine tensions - Markets Insider,Markets Insider,https://markets.businessinsider.com,0.0006,0.0004,0.9994
2022-02-22 08:00:00+00:00,Oil and Gas Prices Near Record High as Russia-Ukraine Conflict Escalates - The New York Times,The New York Times,https://www.nytimes.com,0.001,0.0003,0.999
2022-02-22 08:00:00+00:00,Oil settles near 2014 high on Russia-Ukraine escalation - Reuters.com,Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9995
2022-02-22 08:00:00+00:00,OPEC-Russia marriage faces the test of an oil market that demands more - S&P Global,S&P Global,https://www.spglobal.com,0.0038,0.0002,0.9967
2022-02-22 08:00:00+00:00,Russian oil sells at deep discount on Ukraine crisis - Al Jazeera English,Al Jazeera English,https://www.aljazeera.com,0.9985,0.0007,0.0012
2022-02-22 08:00:00+00:00,Oil Prices Temporarily Break $99 As Russian Troops Move Into Ukraine - OilPrice.com,OilPrice.com,https://oilprice.com,0.0006,0.0004,0.9993
2022-02-22 08:00:00+00:00,Russia's energy minister deems oil price of $55-70/bbl as 'optimal' - Reuters.com,Reuters.com,https://www.reuters.com,0.0011,0.0003,0.9984
2022-02-22 08:00:00+00:00,The World Cannot Afford To Replace Russian Oil - OilPrice.com,OilPrice.com,https://oilprice.com,0.018,0.0002,0.9581
2022-02-22 08:00:00+00:00,"Dow Jones Sells Off, Oil Prices Surge On Russian Aggression | Investor's Business Daily - Investor's Business Daily",Investor's Business Daily,https://www.investors.com,0.9964,0.0019,0.0006
2022-02-07 08:00:00+00:00,"Oil prices will rise, stock market will 'panic' on Russia-Ukraine war: Energy expert - Fox Business",Fox Business,https://www.foxbusiness.com,0.2222,0.0001,0.663
2022-05-22 07:00:00+00:00,Lukoil's ex-chief warns against EU ban on 'irreplaceable' Russian oil - Financial Times,Financial Times,https://www.ft.com,0.0005,0.0005,0.9994
2022-02-23 08:00:00+00:00,Oil steadies as U.S. seen unlikely to sanction Russian exports - Reuters,Reuters,https://www.reuters.com,0.0008,0.0003,0.9992
2022-04-21 07:00:00+00:00,Analysis | The Second Wave of the Russian Oil Shock Is Starting - The Washington Post,The Washington Post,https://www.washingtonpost.com,0.9976,0.0018,0.0005
2022-04-21 07:00:00+00:00,The head of Russia's second biggest oil company has quit - CNN,CNN,https://www.cnn.com,0.4518,0.0182,0.0033
2022-03-16 07:00:00+00:00,The Russian oil embargo proves we a need a clean energy revolution - Brookings Institution,Brookings Institution,https://www.brookings.edu,0.0005,0.0005,0.9995
2022-02-28 08:00:00+00:00,Oil settles higher on Russian supply disruption - Reuters.com,Reuters.com,https://www.reuters.com,0.0006,0.0004,0.9994
2022-02-28 08:00:00+00:00,Oil Traders Overcome Initial Wariness Over Buying Russian - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0023,0.0002,0.9979
2022-02-28 08:00:00+00:00,The U.S. did not double oil imports from Russia in the last year - PolitiFact,PolitiFact,https://www.politifact.com,0.001,0.0003,0.9991
2022-02-28 08:00:00+00:00,Russian oil tankers still delivering to US as sanctions ramp-up over Ukraine invasion - S&P Global,S&P Global,https://www.spglobal.com,0.0006,0.0004,0.9993
2022-02-28 08:00:00+00:00,Oil prices could determine how markets react to Russia's Ukraine invasion - CNBC,CNBC,https://www.cnbc.com,0.0239,0.0001,0.9754
2022-02-28 08:00:00+00:00,Stocks fall and oil surges as West pours on Russian sanctions - CNN,CNN,https://www.cnn.com,0.0005,0.0004,0.9995
2022-02-28 08:00:00+00:00,Russia's SWIFT Ban Could Send Shockwaves Through Oil And Commodity Markets - OilPrice.com,OilPrice.com,https://oilprice.com,0.0006,0.0003,0.9994
2022-02-28 08:00:00+00:00,Dow drops 167 points in tense trade as oil spikes on Russian war - New York Post,New York Post,https://nypost.com,0.0073,0.0001,0.9912
2022-03-03 08:00:00+00:00,"Russian oil isn't sanctioned, but nobody wants to touch it anyway - CNN",CNN,https://www.cnn.com,0.2592,0.4571,0.0004
2022-03-03 08:00:00+00:00,"Russia oil disruption would lead to 'significantly higher prices,' says Exxon CEO - CNBC",CNBC,https://www.cnbc.com,0.0006,0.0004,0.9993
2022-03-03 08:00:00+00:00,"Lukoil, a Russian Oil Company, Calls for an End to the Ukraine War - The New York Times",The New York Times,https://www.nytimes.com,0.0009,0.0003,0.999
2022-03-04 08:00:00+00:00,"Russia-owned SCF oil tankers rerouting from Canada, returning to Russia - Reuters",Reuters,https://www.reuters.com,0.9493,0.0009,0.0054
2022-03-03 08:00:00+00:00,Hawaii's Only Refinery Suspends Purchases Of Russian Crude Oil - Honolulu Civil Beat,Honolulu Civil Beat,https://www.civilbeat.org,0.0011,0.0003,0.9985
2022-01-25 08:00:00+00:00,Russia's Transneft sees 2022 oil pipeline shipments to Europe at highest since 2018 - S&P Global,S&P Global,https://www.spglobal.com,0.6376,0.0001,0.4546
2022-01-25 08:00:00+00:00,Mideast would struggle to cover Russian oil loss - Argus Media,Argus Media,https://www.argusmedia.com,0.0028,0.0002,0.9967
2022-01-25 08:00:00+00:00,"U.S. seeks to help Europe bolster oil, gas in case of Russian invasion of Ukraine - UPI News",UPI News,https://www.upi.com,0.0007,0.0004,0.9991
2022-03-23 07:00:00+00:00,"Chevron 'assessing' status of Russian terminal, says oil pipeline operating - Reuters.com",Reuters.com,https://www.reuters.com,0.0046,0.0002,0.9936
2022-03-23 07:00:00+00:00,Iran's Oil and Gas Exports Could Benefit From Russia's International Isolation - Foreign Policy,Foreign Policy,https://foreignpolicy.com,0.0019,0.0002,0.9982
2022-03-24 07:00:00+00:00,Opinion | Europe Must Stop Buying Russian Oil and Gas - The New York Times,The New York Times,https://www.nytimes.com,0.445,0.0001,0.4398
2022-03-23 07:00:00+00:00,A Russian oil-sparked U.S. recession? This is how it could happen - MarketWatch,MarketWatch,https://www.marketwatch.com,0.1082,0.9196,0.0002
2022-04-13 07:00:00+00:00,"After buying cheap Russian oil, India is now setting sights on its coal - CNBC",CNBC,https://www.cnbc.com,0.3456,0.0008,0.1604
2022-04-13 07:00:00+00:00,World's top oil trader will stop buying Russian crude - CNN,CNN,https://www.cnn.com,0.0012,0.0002,0.9987
2022-04-13 07:00:00+00:00,"Russian oil supply drop to double in May, says IEA - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0005,0.9995
2022-04-13 07:00:00+00:00,Russia ready to sell oil to 'friendly countries' in 'any price range' - Business Insider,Business Insider,https://www.businessinsider.com,0.9981,0.0014,0.0006
2022-04-22 07:00:00+00:00,Supermarkets Limit Cooking Oil Purchases After Supplies Hit by Ukraine War - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0058,0.0001,0.9931
2022-04-23 07:00:00+00:00,"Why India can buy Russian oil, and still be friends with the US - CNN",CNN,https://www.cnn.com,0.3157,0.6698,0.0002
2022-04-22 07:00:00+00:00,"U.S., EU Look to Slash Putin's Oil Money by Curbing Imports From Russia - Bloomberg",Bloomberg,https://www.bloomberg.com,0.0006,0.0004,0.9995
2022-04-22 07:00:00+00:00,The Netherlands Plans To End Russian Oil And Gas Purchases By The End Of 2022 - OilPrice.com,OilPrice.com,https://oilprice.com,0.0007,0.0003,0.9993
2022-03-11 08:00:00+00:00,EXCLUSIVE Russia's Surgut works with China to allow oil sales to go on - Reuters.com,Reuters.com,https://www.reuters.com,0.0436,0.0001,0.9604
2022-03-11 08:00:00+00:00,Russia's Huge Oil Tanker Fleet Struggles To Find Buyer Destinations - OilPrice.com,OilPrice.com,https://oilprice.com,0.9982,0.0009,0.0009
2022-03-11 08:00:00+00:00,Oil and Critical Mineral Prices Skyrocket as Russia Continues Its Invasion of Ukraine - The Institute for Energy Research,The Institute for Energy Research,https://www.instituteforenergyresearch.org,0.0006,0.0003,0.9994
2022-03-11 08:00:00+00:00,Former Texas Regulator It Could Take Years To Replace Russian Oil - OilPrice.com,OilPrice.com,https://oilprice.com,0.0014,0.0003,0.9977
2022-03-19 07:00:00+00:00,"India's oil imports from US to rise, amid criticism for Russian purchases - Reuters.com",Reuters.com,https://www.reuters.com,0.0006,0.0003,0.9994
2022-03-19 07:00:00+00:00,Philly oil refineries among top importers of Russian crude - The Philadelphia Inquirer,The Philadelphia Inquirer,https://www.inquirer.com,0.746,0.0007,0.0307
2022-03-19 07:00:00+00:00,Baker Hughes joins oil rivals in pausing Russian operations - ABC News,ABC News,https://abcnews.go.com,0.0018,0.0003,0.9975
2022-02-08 08:00:00+00:00,Oil price outlook: $70 WTI crude seen if Russia-Ukraine tensions ease - Markets Insider,Markets Insider,https://markets.businessinsider.com,0.9966,0.0005,0.002
2022-03-10 08:00:00+00:00,EXCLUSIVE Norway's Equinor halts trading Russian oil - CEO - Reuters,Reuters,https://www.reuters.com,0.0015,0.0002,0.9987
2022-03-11 08:00:00+00:00,Europe sets 2027 deadline to end reliance on Russian oil and gas - CNN,CNN,https://www.cnn.com,0.0304,0.0001,0.9665
2022-03-10 08:00:00+00:00,Russia: We have enough oil and gas buyers even with sanctions - Al Jazeera English,Al Jazeera English,https://www.aljazeera.com,0.9989,0.0009,0.001
2022-03-10 08:00:00+00:00,Russia Will Have To Shut In Oil Production As Crude Becomes Too Toxic To Touch - OilPrice.com,OilPrice.com,https://oilprice.com,0.4712,0.0003,0.1564
2022-03-10 08:00:00+00:00,China Plans To Take Advantage Of The Big Oil Exodus From Russia - OilPrice.com,OilPrice.com,https://oilprice.com,0.0006,0.0004,0.9993
2022-01-26 08:00:00+00:00,"If Russia invades, sanction its oil and gas - Brookings Institution",Brookings Institution,https://www.brookings.edu,0.0006,0.0004,0.9994
2022-03-14 07:00:00+00:00,Oil falls on Russia/Ukraine talks and new lockdowns in China - CNBC,CNBC,https://www.cnbc.com,0.0006,0.0004,0.9995
2022-03-14 07:00:00+00:00,"EU to tighten sanctions on Russian oil companies, but stops short of import ban - source - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9994
2022-03-14 07:00:00+00:00,"Dems push plan to tax oil companies' profits, send checks to Americans during Russia-Ukraine price spike - Fox Business",Fox Business,https://www.foxbusiness.com,0.0018,0.0002,0.9975
2022-05-13 07:00:00+00:00,Oil And Gas Prices Veer Back As Markets Fear Russian Crude Ban - OilPrice.com,OilPrice.com,https://oilprice.com,0.0034,0.0002,0.9961
2022-02-17 08:00:00+00:00,"Russia invading Ukraine will cause oil, natural gas prices to go 'up, up and away': Energy industry insider - Fox Business",Fox Business,https://www.foxbusiness.com,0.5915,0.0001,0.2625
2022-02-17 08:00:00+00:00,USA Refiners Seek Alternatives to Russian Oil - Rigzone News,Rigzone News,https://www.rigzone.com,0.0012,0.0003,0.9985
2022-04-15 07:00:00+00:00,Chinese Demand Destruction Counters The Risk Of A Russian Oil Ban - OilPrice.com,OilPrice.com,https://oilprice.com,0.0005,0.0005,0.9995
2022-04-15 07:00:00+00:00,Ukraine Kazakh Oil Exports May Hold Secretly Loaded Russian Crude - OilPrice.com,OilPrice.com,https://oilprice.com,0.0647,0.0003,0.7214
2022-04-15 07:00:00+00:00,U.S. Government Courts Venezuela for Gas and Oil to Replace Loss During the Russian Invasion of Ukraine - MotorBiscuit,MotorBiscuit,https://www.motorbiscuit.com,0.0007,0.0004,0.999
2022-05-07 07:00:00+00:00,A Russian oil embargo may be in the works if the EU can get it together - Vox.com,Vox.com,https://www.vox.com,0.0129,0.0002,0.9595
2022-05-07 07:00:00+00:00,OPEC Stays Silent As EU Rushes To Ban Russian Oil - OilPrice.com,OilPrice.com,https://oilprice.com,0.0005,0.0005,0.9995
2022-05-07 07:00:00+00:00,Will Russia Actually Trade Oil For Bitcoin? - Bitcoin Magazine,Bitcoin Magazine,https://bitcoinmagazine.com,0.9471,0.0663,0.0001
2022-02-27 08:00:00+00:00,Oil jumps as traders fear disruption in Russia's energy industry - CNBC,CNBC,https://www.cnbc.com,0.0007,0.0003,0.9994
2022-02-27 08:00:00+00:00,BP to 'Exit' Its Stake in Russian Oil Company Rosneft - The New York Times,The New York Times,https://www.nytimes.com,0.0009,0.0003,0.9991
2022-02-27 08:00:00+00:00,"Oil terminal near Ukraine's Kyiv destroyed after missile strike, refinery shut down - S&P Global",S&P Global,https://www.spglobal.com,0.0009,0.0003,0.9991
2022-02-28 08:00:00+00:00,"Dow futures fall over 500 points, Brent oil at $98.33 as Russia, Ukraine tensions roil markets - Fox Business",Fox Business,https://www.foxbusiness.com,0.0018,0.0002,0.9985
2022-04-26 07:00:00+00:00,Germany aims to find alternative to Russian oil within days - Reuters.com,Reuters.com,https://www.reuters.com,0.0007,0.0003,0.9992
2022-04-26 07:00:00+00:00,India's ONGC struggling to move Russian oil to Asia as sanctions bite - sources - Reuters,Reuters,https://www.reuters.com,0.0005,0.0005,0.9995
2022-04-26 07:00:00+00:00,Big Oil's Huge Russia Writedowns Eased by Cash From $100 Oil - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0009,0.0003,0.999
2022-04-26 07:00:00+00:00,"EU aims to end use of Russian oil, gas by 2027, Gentiloni tell newspaper - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9994
2022-05-01 07:00:00+00:00,Germany makes push to quit Russian oil by late summer - PBS NewsHour,PBS NewsHour,https://www.pbs.org,0.0005,0.0005,0.9995
2022-05-01 07:00:00+00:00,Dutch Dock Workers Refuse to Unload Tanker Carrying Russia Oil - Bloomberg,Bloomberg,https://www.bloomberg.com,0.2272,0.0005,0.2425
2022-05-02 07:00:00+00:00,Oil falls on China growth concerns even as EU weighs Russia import ban - Business Standard,Business Standard,https://www.business-standard.com,0.0077,0.0001,0.993
2022-05-04 07:00:00+00:00,India Wants Russian Oil at Further Discounted Price of Less Than $70 a Barrel - Bloomberg,Bloomberg,https://www.bloomberg.com,0.3784,0.0003,0.2132
2022-05-03 07:00:00+00:00,Oil slides as China lockdowns outweigh proposed EU Russia oil ban - Reuters.com,Reuters.com,https://www.reuters.com,0.0006,0.0004,0.9995
2022-05-03 07:00:00+00:00,Oil Traders Are Already Treating Russian Crude Like It's Banned - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0015,0.0004,0.9957
2022-05-03 07:00:00+00:00,China's independent refiners start buying Russian oil at steep discounts - Financial Times,Financial Times,https://www.ft.com,0.8196,0.0001,0.1297
2022-03-02 08:00:00+00:00,"Russia Oil Shunned Even Without Sanctions, Sparking Supply Panic - Bloomberg",Bloomberg,https://www.bloomberg.com,0.0005,0.0004,0.9995
2022-03-02 08:00:00+00:00,Ryanair CEO says greater Western oil production 'hits Russia hardest' - CNBC,CNBC,https://www.cnbc.com,0.6591,0.0027,0.0111
2022-03-02 08:00:00+00:00,"Cornyn, Republicans Introduce Ban on U.S. Purchase of Russian Oil - Senator John Cornyn",Senator John Cornyn,https://www.cornyn.senate.gov,0.0005,0.0005,0.9994
2022-03-03 17:51:18+00:00,Russia-Ukraine crisis: Implications for global oil markets - Oxford Institute for Energy Studies,Oxford Institute for Energy Studies,https://www.oxfordenergy.org,0.9963,0.001,0.0012
2022-03-02 08:00:00+00:00,Russian Oil Exports Fall by One-Third - Energy Intelligence,Energy Intelligence,https://www.energyintel.com,0.0007,0.0003,0.9994
2022-03-02 08:00:00+00:00,The U.S. extends technology restrictions to Belarus and the Russian oil industry. - The New York Times,The New York Times,https://www.nytimes.com,0.0066,0.0001,0.9929
2022-03-02 08:00:00+00:00,Russian Oil & Gas Giants Lose 95% of Their Market Cap On London Exchange - OilPrice.com,OilPrice.com,https://oilprice.com,0.0044,0.0001,0.9964
2022-04-10 07:00:00+00:00,Ukraine calls on commodity traders to stop handling Russian oil - Financial Times,Financial Times,https://www.ft.com,0.0006,0.0003,0.9994
2022-04-30 07:00:00+00:00,EU to Propose Phasing Out Russian Oil by the End of the Year - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0007,0.0003,0.9994
2022-04-30 07:00:00+00:00,Sanctions Haven't Made Clear What Counts as 'Russian Oil' - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0016,0.0002,0.998
2022-05-01 07:00:00+00:00,High energy prices leave oil giants untroubled by Russia exit or tax hints - The Guardian,The Guardian,https://www.theguardian.com,0.0073,0.0001,0.9931
2022-03-08 08:00:00+00:00,"FACT SHEET: United States Bans Imports of Russian Oil, Liquefied Natural Gas, and Coal - The White House",The White House,https://www.whitehouse.gov,0.0006,0.0004,0.9994
2022-03-08 08:00:00+00:00,Biden Set to Ban U.S. Imports of Russian Oil as Soon as Today - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0006,0.0004,0.9994
2022-03-08 08:00:00+00:00,"Remarks by President Biden Announcing U.S. Ban on Imports of Russian Oil, Liquefied Natural Gas, and Coal - The White House",The White House,https://www.whitehouse.gov,0.0006,0.0004,0.9995
2022-03-08 08:00:00+00:00,"Crude oil jumps as much as 7% on U.S. ban of Russian imports, but trades off session highs - CNBC",CNBC,https://www.cnbc.com,0.0009,0.0003,0.9992
2022-03-08 08:00:00+00:00,Russian Oil Cutoff Boosts Outlook for Venezuelan Output Revival - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0006,0.0004,0.9994
2022-03-08 08:00:00+00:00,"Oil surges as U.S. bans Russian crude, Britain to phase out purchases - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9995
2022-03-08 08:00:00+00:00,"Biden bans Russia oil imports to U.S., warns U.S. gasoline prices will rise further - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9995
2022-03-08 08:00:00+00:00,America Is the World's Largest Oil Producer. So Why Is Losing Russia's Oil Such a Big Deal? - The Atlantic,The Atlantic,https://www.theatlantic.com,0.8109,0.0015,0.0138
2022-03-08 08:00:00+00:00,What the Russia Oil Ban Means for Stocks - Kiplinger's Personal Finance,Kiplinger's Personal Finance,https://www.kiplinger.com,0.015,0.0002,0.9622
2022-03-08 08:00:00+00:00,Remorseful Shell abandons Russian oil - Reuters.com,Reuters.com,https://www.reuters.com,0.0007,0.0004,0.9992
2022-03-08 08:00:00+00:00,Biden turns to countries he once sought to avoid to find help shutting off Russia's oil money - CNN,CNN,https://www.cnn.com,0.071,0.7933,0.0004
2022-03-08 08:00:00+00:00,US shipping rules complicate bid to ban Russian oil and gas - Roll Call,Roll Call,https://www.rollcall.com,0.0005,0.0004,0.9994
2022-03-08 08:00:00+00:00,OPEC chief: Russia's 7 million oil barrels a day are irreplaceable - Markets Insider,Markets Insider,https://markets.businessinsider.com,0.9563,0.0002,0.0276
2022-03-08 08:00:00+00:00,US and UK ban Russian oil and gas imports in drive to punish Putin - Financial Times,Financial Times,https://www.ft.com,0.0006,0.0004,0.9994
2022-03-01 08:00:00+00:00,IEA Member Countries to make 60 million barrels of oil available following Russia's invasion of Ukraine - News - IEA,IEA,https://www.iea.org,0.0006,0.0004,0.9993
2022-03-01 08:00:00+00:00,U.S. has not sanctioned Russian oil but traders avoiding it - Reuters.com,Reuters.com,https://www.reuters.com,0.0021,0.0002,0.9975
2022-03-01 08:00:00+00:00,"Grassley, Colleagues Push to Ban Russian Oil Imports - Senator Chuck Grassley",Senator Chuck Grassley,https://www.grassley.senate.gov,0.0006,0.0007,0.999
2022-03-01 08:00:00+00:00,U.S. Relationship With Russian Oil: Why Does America Import the Crude at All? - Bloomberg,Bloomberg,https://www.bloomberg.com,0.9962,0.0024,0.0004
2022-03-01 08:00:00+00:00,"Russia's Feb oil output rises, trading paralysed by sanctions - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9995
2022-03-01 08:00:00+00:00,Shell follows BP out of Russia as oil companies abandon Putin - CNN,CNN,https://www.cnn.com,0.0007,0.0003,0.9993
2022-03-01 08:00:00+00:00,GOP's Marco Rubio says the U.S. should target Russian oil while boosting its own energy production - CNBC,CNBC,https://www.cnbc.com,0.0006,0.0004,0.9994
2022-03-01 08:00:00+00:00,Emergency plan to ease global oil-shortage fears amid the Ukraine-Russia crisis has seemingly backfired---here's why - MarketWatch,MarketWatch,https://www.marketwatch.com,0.0018,0.9982,0.0017
2022-03-01 08:00:00+00:00,Top oil service firms could easily replace lost Russian business -U.S. expert - Reuters,Reuters,https://www.reuters.com,0.5021,0.0001,0.4234
2022-03-01 08:00:00+00:00,Boycotting Lukoil would sting US gas station owners more than Russia's oil company - CNN,CNN,https://www.cnn.com,0.0005,0.0005,0.9994
2022-03-01 08:00:00+00:00,"EXCLUSIVE India's BPCL seeks extra Gulf oil, fearing Russian supply hit - source - Reuters.com",Reuters.com,https://www.reuters.com,0.0005,0.0005,0.9995
2022-03-01 08:00:00+00:00,U.S. reliance on Russian oil hits record high; Biden pressed to ease clampdown on U.S. energy - Washington Times,Washington Times,https://www.washingtontimes.com,0.0501,0.004,0.1623
2022-03-02 08:00:00+00:00,Russian uncertainty leads to drastic changes in the oil outlook - ING Think,ING Think,https://think.ing.com,0.0016,0.0002,0.9985
2022-03-01 08:00:00+00:00,"Russian oil trade in disarray over sanctions, ships turned back - Nasdaq",Nasdaq,https://www.nasdaq.com,0.1938,0.0001,0.6445
2022-02-09 08:00:00+00:00,"Oil will hit $120 a barrel if Russia invades Ukraine, strategist predicts - CNBC",CNBC,https://www.cnbc.com,0.0022,0.0003,0.9961
2022-02-09 08:00:00+00:00,"Oil could 'easily' hit $120 if Russia-Ukraine crisis escalates, JPMorgan warns - KTVZ",KTVZ,https://ktvz.com,0.0037,0.001,0.9533
2022-03-05 08:00:00+00:00,Shell to put profits from Russian oil trade into Ukraine aid fund - Reuters.com,Reuters.com,https://www.reuters.com,0.0005,0.0005,0.9995
2022-03-05 08:00:00+00:00,Ukraine: Workers refuse to unload Russian oil from ship - BBC,BBC,https://www.bbc.com,0.9635,0.0012,0.003
2022-03-05 08:00:00+00:00,Why is U.S. still buying Russian oil? - CNN,CNN,https://www.cnn.com,0.3663,0.7091,0.0001
2022-03-05 08:00:00+00:00,Russia obstructs Iran nuclear deal as the Kremlin frets over its oil income - POLITICO Europe,POLITICO Europe,https://www.politico.eu,0.0007,0.0003,0.9994
2022-03-05 08:00:00+00:00,"Analysis: As Russia avoids energy sanctions, oil majors flee but TotalEnergies stays - Reuters.com",Reuters.com,https://www.reuters.com,0.1191,0.0001,0.8898
2022-03-05 08:00:00+00:00,Shell stands to make $20mn from contentious Russian oil trade - Financial Times,Financial Times,https://www.ft.com,0.008,0.0002,0.9838
2022-04-03 07:00:00+00:00,"Oil Prices Don't Fully Reflect Russian Supply Risks, Vitol Says - Bloomberg",Bloomberg,https://www.bloomberg.com,0.0103,0.0002,0.986
2022-04-03 07:00:00+00:00,"Odessa rocked by explosions as Russia claims strikes on oil refinery, fuel depots - The Washington Post",The Washington Post,https://www.washingtonpost.com,0.0008,0.0003,0.9991
2022-04-03 07:00:00+00:00,US Increases Imports of Russian Oil by 43% In the Last Week - teleSUR English,teleSUR English,https://www.telesurenglish.net,0.0463,0.0001,0.9585
2022-03-15 07:00:00+00:00,"How much oil does U.S. produce, compared to Russia? - WUSA9.com",WUSA9.com,https://www.wusa9.com,0.9919,0.0097,0.0002
2022-03-15 07:00:00+00:00,"Small oil producers like Ghana, Guyana and Suriname could gain as buyers shun Russian crude - The Conversation",The Conversation,https://theconversation.com,0.9458,0.005,0.0012
2022-02-24 08:00:00+00:00,Russian Oil Offered at Record Discount as Buyers Hit Pause - Bloomberg,Bloomberg,https://www.bloomberg.com,0.9957,0.0025,0.0005
2022-02-24 08:00:00+00:00,Oil Price Soars Past $100 as Russia Attacks Targets Across Ukraine - Bloomberg,Bloomberg,https://www.bloomberg.com,0.0006,0.0004,0.9994
2022-02-24 08:00:00+00:00,Oil tops $105/bbl after Russia attacks Ukraine - Reuters.com,Reuters.com,https://www.reuters.com,0.0005,0.0004,0.9995
2022-02-24 08:00:00+00:00,EXCLUSIVE Major buyers of Russian oil struggle with bank guarantees -sources - Reuters.com,Reuters.com,https://www.reuters.com,0.0008,0.0003,0.9992
2022-02-24 08:00:00+00:00,"Millions of Barrels of Russian Oil, Products Head for U.S. Ports - Bloomberg",Bloomberg,https://www.bloomberg.com,0.9989,0.0009,0.001
2022-02-24 08:00:00+00:00,Russia's attack on Ukraine drives oil above $105 - Fox Business,Fox Business,https://www.foxbusiness.com,0.0005,0.0005,0.9994
2022-02-24 08:00:00+00:00,Oil hits seven-year high but shares rebound on Russian war - BBC,BBC,https://www.bbc.com,0.8663,0.0017,0.0072
2022-02-24 08:00:00+00:00,"How Exxon, BP and Shell help Russia pump oil and gas - CNN",CNN,https://www.cnn.com,0.9667,0.0092,0.0004
2022-02-24 08:00:00+00:00,Oil Prices Soar Past $100 As Russia Invades Ukraine - OilPrice.com,OilPrice.com,https://oilprice.com,0.0014,0.0002,0.9985
2022-02-24 08:00:00+00:00,"Oil prices soar, Wall Street slides as Russia attacks Ukraine - FRANCE 24 English",FRANCE 24 English,https://www.france24.com,0.027,0.0001,0.9704
2022-02-24 08:00:00+00:00,Big Oil CEO responds to Biden: We would never 'take advantage of' war in Ukraine - CNN,CNN,https://www.cnn.com,0.1823,0.0179,0.0117
2022-02-24 08:00:00+00:00,Oil Prices Spike Past $105 As Russia Invades Ukraine - Investor's Business Daily,Investor's Business Daily,https://www.investors.com,0.0035,0.0002,0.9951
2022-02-24 08:00:00+00:00,"Futures Plunge As Russia Invades Ukraine; Oil Prices, Gold Soar - Investor's Business Daily",Investor's Business Daily,https://www.investors.com,0.9862,0.0003,0.0089
2022-04-01 07:00:00+00:00,War in Ukraine: Russia accuses Ukraine of attacking oil depot - BBC,BBC,https://www.bbc.com,0.0023,0.0004,0.9915
2022-04-01 07:00:00+00:00,Russian Oil Production Has Already Begun To Decline - OilPrice.com,OilPrice.com,https://oilprice.com,0.0112,0.0001,0.9889
2022-04-07 07:00:00+00:00,IEA confirms member country contributions to second collective action to release oil stocks in response to Russia's invasion of Ukraine - News - IEA,IEA,https://www.iea.org,0.0005,0.0004,0.9995
2022-04-07 07:00:00+00:00,A Key Russian Oil Grade Sells Out as Asia Snaps Up Barrels - Bloomberg,Bloomberg,https://www.bloomberg.com,0.9933,0.0004,0.0043
2022-04-07 07:00:00+00:00,U.S. fuel oil imports from Latin America jump ahead of Russia wind-down - Reuters.com,Reuters.com,https://www.reuters.com,0.0009,0.0003,0.9992
2022-04-07 07:00:00+00:00,Novak says Russian oil output set to falling by 4-5% m/m in April - Reuters.com,Reuters.com,https://www.reuters.com,0.0005,0.0005,0.9995
